CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
29171,55,Male,14,8,5,24,Standard,Annual,662,12,0
62801,57,Female,27,17,5,18,Premium,Quarterly,211,18,1
12493,56,Female,38,6,2,7,Premium,Monthly,109,2,0
45732,28,Male,37,1,8,25,Standard,Monthly,563,12,1
5079,42,Female,42,28,0,28,Basic,Quarterly,521,8,0
60049,21,Female,27,1,9,12,Basic,Annual,204,19,1
46361,32,Female,15,25,6,29,Premium,Monthly,385,4,1
37259,31,Female,53,21,8,26,Standard,Monthly,283,30,1
15074,39,Female,34,7,3,29,Basic,Monthly,489,30,1
27424,33,Male,9,27,6,13,Basic,Monthly,307,13,0
31169,30,Male,31,3,7,3,Basic,Annual,181,1,0
37723,32,Male,47,10,5,8,Premium,Quarterly,124,23,0
51595,20,Female,52,29,3,23,Basic,Monthly,223,26,1
51180,56,Female,54,26,3,23,Basic,Monthly,865,21,1
2251,31,Female,17,8,9,12,Standard,Annual,526,30,0
30716,40,Male,47,17,5,0,Basic,Quarterly,120,4,0
48262,48,Male,42,3,9,25,Standard,Annual,387,23,1
1443,27,Female,23,14,7,6,Standard,Annual,950,26,0
36531,63,Female,48,2,3,7,Basic,Quarterly,168,17,0
58164,24,Male,56,1,5,20,Basic,Annual,507,14,1
20229,48,Male,51,17,1,13,Premium,Quarterly,497,5,0
27255,20,Female,37,11,4,0,Standard,Quarterly,376,4,0
2490,55,Male,52,7,7,0,Premium,Monthly,156,29,0
63051,20,Female,15,5,9,27,Premium,Quarterly,314,1,1
42222,46,Female,56,30,2,24,Premium,Annual,926,14,0
33417,49,Male,39,2,0,16,Standard,Annual,708,20,0
21082,20,Female,44,12,9,19,Premium,Quarterly,944,2,1
15260,52,Male,10,8,2,13,Premium,Quarterly,592,18,0
52766,58,Male,47,26,8,30,Premium,Annual,420,26,1
4706,18,Male,50,5,6,29,Basic,Quarterly,478,6,1
3320,56,Female,6,19,8,30,Premium,Monthly,476,28,1
32359,21,Female,11,18,10,10,Premium,Monthly,992,4,0
15602,40,Female,50,14,5,13,Premium,Monthly,875,19,0
51624,50,Male,31,30,8,27,Standard,Quarterly,252,12,1
60274,20,Female,47,11,6,19,Standard,Monthly,193,29,1
37517,33,Male,40,16,9,8,Standard,Quarterly,830,12,0
8762,52,Male,49,8,7,17,Premium,Monthly,530,9,1
5134,56,Female,21,10,5,20,Standard,Monthly,112,29,0
57428,49,Female,56,19,8,30,Standard,Monthly,893,29,1
1801,44,Male,47,19,7,2,Standard,Annual,630,25,0
19487,51,Female,32,15,9,15,Premium,Quarterly,973,21,0
13378,36,Male,29,4,8,17,Standard,Annual,570,8,1
39419,30,Female,2,16,9,1,Standard,Monthly,355,7,0
51732,54,Female,33,5,6,15,Premium,Annual,723,11,1
42350,22,Female,27,19,9,19,Premium,Quarterly,274,22,1
912,46,Male,26,13,8,21,Standard,Annual,662,2,1
54546,30,Male,8,2,4,7,Basic,Annual,129,11,1
41405,43,Male,45,2,7,30,Basic,Monthly,202,27,1
47498,55,Male,44,1,10,15,Standard,Monthly,480,28,1
61708,51,Male,1,4,10,8,Standard,Monthly,609,25,1
38183,59,Female,42,13,3,6,Standard,Annual,565,17,0
1772,38,Male,33,29,6,0,Standard,Monthly,741,17,0
20327,38,Male,37,19,4,11,Basic,Quarterly,308,25,0
9642,51,Female,47,10,4,10,Basic,Monthly,736,19,0
21380,46,Female,49,26,4,1,Premium,Annual,747,11,0
52346,49,Male,50,10,9,25,Basic,Monthly,987,19,1
12365,60,Male,1,5,5,5,Basic,Quarterly,487,27,1
13207,55,Male,24,5,7,28,Basic,Annual,109,28,1
2596,46,Male,53,17,9,1,Premium,Annual,496,10,0
7640,31,Female,18,22,5,11,Premium,Quarterly,910,12,0
2443,27,Male,1,5,7,22,Standard,Monthly,942,11,0
50287,60,Female,56,25,4,27,Standard,Annual,200,5,1
17680,22,Male,26,12,6,16,Premium,Annual,342,22,1
31484,25,Female,3,19,0,19,Standard,Monthly,237,25,0
2650,29,Male,29,4,5,29,Basic,Monthly,416,20,1
1808,23,Male,27,1,4,4,Basic,Annual,162,18,1
2862,55,Female,18,23,7,29,Basic,Quarterly,578,6,0
22828,38,Male,14,13,2,7,Standard,Monthly,627,21,0
8898,29,Male,33,1,0,14,Basic,Quarterly,448,11,0
919,57,Female,57,3,8,3,Standard,Quarterly,258,11,1
17142,24,Male,36,8,4,24,Standard,Monthly,641,26,0
15559,31,Male,53,22,2,4,Premium,Quarterly,752,29,0
36991,47,Male,25,16,5,13,Basic,Quarterly,116,23,0
31585,23,Female,36,20,1,11,Premium,Quarterly,236,11,0
18371,63,Male,39,3,7,25,Basic,Annual,665,19,1
11607,63,Male,2,5,2,13,Standard,Monthly,300,2,0
20926,18,Female,38,4,2,3,Standard,Annual,294,13,0
37878,32,Male,14,17,0,2,Premium,Monthly,627,9,0
31362,21,Male,32,23,10,26,Basic,Monthly,575,27,1
59571,55,Female,32,16,8,17,Standard,Quarterly,939,5,1
18578,54,Male,56,26,3,24,Basic,Annual,249,6,0
4620,40,Female,58,19,7,19,Basic,Monthly,453,8,1
40509,29,Female,58,20,2,3,Standard,Quarterly,967,30,0
20049,20,Female,21,8,6,27,Basic,Annual,100,3,1
2159,55,Female,35,13,3,6,Premium,Monthly,276,30,0
49341,39,Male,50,6,5,28,Standard,Annual,305,20,1
40883,49,Male,38,6,3,20,Basic,Monthly,459,6,0
49114,48,Female,40,20,5,20,Premium,Quarterly,228,8,1
733,25,Female,38,20,10,18,Basic,Quarterly,467,27,1
47543,54,Female,41,3,7,10,Basic,Annual,220,6,1
51166,22,Male,36,17,8,29,Standard,Monthly,645,5,1
24754,46,Female,29,24,3,25,Standard,Annual,988,26,0
7063,38,Female,34,8,5,29,Basic,Annual,556,16,1
9378,56,Male,29,8,4,26,Standard,Annual,785,25,0
8569,19,Female,30,28,10,19,Basic,Monthly,359,17,1
19654,30,Female,25,7,4,16,Premium,Annual,104,10,0
14316,19,Female,28,23,1,11,Standard,Monthly,361,29,0
34992,36,Female,2,8,1,17,Standard,Monthly,191,25,0
18832,32,Female,28,22,10,14,Premium,Annual,964,25,0
60390,36,Male,32,7,10,18,Standard,Quarterly,200,3,1
7937,54,Male,27,18,9,15,Standard,Monthly,406,20,0
54055,36,Female,24,24,5,22,Premium,Monthly,957,23,1
44228,34,Male,27,27,1,17,Premium,Quarterly,721,26,0
31991,42,Male,59,8,1,28,Basic,Annual,577,14,0
32224,43,Male,32,30,1,25,Premium,Monthly,585,18,0
8477,20,Male,30,24,1,4,Basic,Monthly,895,13,0
57130,48,Male,52,19,8,27,Premium,Quarterly,325,8,1
27326,30,Male,56,18,7,11,Basic,Annual,265,23,0
42652,22,Female,4,13,0,0,Basic,Annual,623,10,0
47371,63,Female,48,2,7,30,Premium,Monthly,256,24,1
37562,41,Male,31,14,0,19,Premium,Quarterly,845,17,0
54100,55,Male,53,18,9,24,Standard,Monthly,278,29,1
46529,44,Female,39,1,2,30,Standard,Quarterly,188,20,1
11576,32,Female,30,10,0,3,Premium,Annual,445,11,0
28686,46,Male,27,10,3,17,Standard,Annual,271,1,0
11998,38,Female,2,23,6,11,Basic,Monthly,154,19,0
19897,63,Male,3,21,8,30,Premium,Monthly,441,30,0
26388,29,Female,34,7,8,30,Standard,Quarterly,509,30,1
60026,44,Male,45,6,9,18,Standard,Annual,144,15,1
53063,53,Male,25,4,10,16,Premium,Monthly,346,21,1
5905,56,Female,11,12,2,20,Basic,Monthly,350,9,0
57156,37,Female,8,29,8,22,Standard,Monthly,727,25,1
41473,59,Female,26,16,0,8,Standard,Quarterly,713,28,0
56643,36,Female,54,20,8,28,Basic,Quarterly,479,12,1
50150,36,Male,30,1,10,21,Premium,Quarterly,282,7,1
57841,64,Female,49,29,8,16,Basic,Annual,962,4,1
34956,52,Female,50,29,0,0,Basic,Monthly,905,10,0
13638,20,Female,27,1,7,8,Standard,Quarterly,105,30,0
31315,18,Female,51,12,2,14,Basic,Quarterly,524,15,0
34600,34,Male,9,29,8,18,Premium,Quarterly,333,15,0
14748,59,Male,46,4,5,14,Premium,Quarterly,868,28,1
46653,63,Male,39,1,10,18,Standard,Quarterly,765,6,1
62020,47,Female,41,16,2,21,Basic,Monthly,582,13,1
36057,29,Female,60,3,8,1,Premium,Monthly,610,13,0
33775,57,Male,55,16,0,9,Premium,Monthly,255,4,0
47746,25,Female,26,9,9,25,Premium,Quarterly,318,15,1
19593,45,Female,33,29,4,4,Premium,Annual,656,25,0
38987,62,Male,49,3,8,2,Premium,Quarterly,994,10,1
30673,18,Female,32,30,2,13,Basic,Monthly,677,7,0
44687,57,Male,34,12,10,22,Standard,Annual,941,12,1
33487,61,Male,24,20,1,21,Standard,Monthly,520,6,0
18420,26,Male,13,30,10,5,Premium,Monthly,663,2,0
30249,40,Female,59,5,1,5,Standard,Annual,956,24,0
22134,55,Male,12,2,6,16,Basic,Annual,717,28,1
29359,40,Male,10,24,6,20,Basic,Quarterly,500,13,0
22325,25,Male,7,5,9,15,Standard,Annual,397,14,0
12619,34,Female,51,16,10,26,Premium,Annual,203,2,1
52235,41,Male,30,16,9,29,Basic,Monthly,422,20,1
37059,59,Male,6,9,0,29,Basic,Annual,460,28,0
6000,25,Female,38,18,0,28,Basic,Monthly,401,13,1
13621,29,Female,21,9,3,23,Basic,Monthly,519,29,1
26557,57,Female,41,26,5,1,Basic,Monthly,539,14,0
43623,37,Female,35,5,10,14,Standard,Quarterly,589,21,0
30213,37,Female,58,17,1,23,Premium,Annual,285,8,1
28219,43,Male,26,11,3,16,Basic,Annual,455,12,0
32933,55,Female,1,28,4,15,Premium,Quarterly,614,29,0
9829,46,Female,36,28,5,8,Premium,Quarterly,502,10,0
28871,32,Male,49,4,3,0,Standard,Monthly,964,23,0
57976,65,Male,29,2,6,16,Standard,Monthly,295,11,1
62831,23,Female,19,8,9,23,Standard,Quarterly,410,23,1
19835,65,Male,36,9,5,15,Premium,Quarterly,761,12,0
14336,36,Male,57,24,0,14,Premium,Annual,778,22,0
27050,60,Female,36,29,3,21,Premium,Annual,146,17,1
11464,49,Female,60,23,5,23,Basic,Quarterly,727,29,1
10537,44,Female,2,8,5,2,Basic,Quarterly,756,28,0
16753,20,Female,6,20,6,19,Basic,Annual,930,30,0
20205,54,Male,4,10,2,9,Standard,Monthly,640,9,0
26603,29,Male,37,12,7,11,Standard,Monthly,973,4,0
58394,29,Female,39,23,9,23,Basic,Annual,548,23,1
21931,23,Male,42,1,10,21,Basic,Annual,111,19,1
8843,57,Male,14,22,8,17,Standard,Monthly,773,3,0
14832,61,Male,40,12,9,9,Basic,Quarterly,730,21,0
51617,41,Female,23,21,1,23,Standard,Quarterly,371,25,1
38980,36,Male,4,14,3,15,Basic,Annual,303,26,0
36149,26,Female,19,22,2,0,Basic,Monthly,818,11,0
4521,52,Male,26,3,2,10,Basic,Monthly,543,14,0
23504,20,Female,5,14,4,5,Premium,Quarterly,182,16,0
45311,26,Male,32,21,1,22,Standard,Quarterly,936,10,0
13589,59,Female,7,13,1,9,Basic,Monthly,226,5,0
37963,21,Female,39,28,6,4,Basic,Annual,519,15,0
16888,26,Male,57,12,6,20,Standard,Annual,532,28,1
35702,49,Male,25,11,6,3,Basic,Quarterly,235,14,0
62667,30,Female,32,1,0,0,Basic,Annual,255,8,1
38036,29,Female,4,7,0,23,Standard,Annual,804,22,0
44586,65,Female,2,7,10,23,Premium,Annual,787,4,0
36722,36,Male,16,30,2,30,Standard,Annual,273,28,0
22129,56,Male,4,20,5,11,Basic,Annual,353,11,0
12378,30,Female,44,13,6,8,Standard,Monthly,302,20,0
15181,37,Male,16,29,1,13,Basic,Monthly,544,17,0
18220,56,Female,35,13,5,25,Basic,Annual,648,12,1
8642,41,Female,46,19,9,16,Standard,Monthly,108,23,1
54994,29,Male,50,2,10,30,Standard,Annual,122,19,1
1452,47,Male,56,21,6,0,Premium,Annual,144,9,0
31062,20,Male,43,2,1,14,Premium,Annual,379,15,0
22494,52,Male,40,1,2,0,Standard,Quarterly,394,7,0
45831,29,Female,30,25,9,25,Standard,Monthly,806,6,1
2364,51,Male,57,15,6,28,Standard,Monthly,927,11,1
16189,39,Female,26,21,6,10,Basic,Annual,652,29,0
62960,51,Female,41,18,3,24,Basic,Annual,148,2,1
14116,28,Male,6,4,6,19,Standard,Quarterly,179,3,0
13539,58,Male,18,19,10,19,Premium,Monthly,795,23,0
41252,34,Male,1,3,0,0,Premium,Quarterly,948,12,0
55195,43,Female,23,10,6,23,Standard,Annual,385,21,1
44404,60,Female,47,2,5,17,Standard,Quarterly,759,26,1
56121,50,Male,52,28,7,28,Premium,Monthly,706,7,1
54808,33,Female,17,21,8,23,Standard,Monthly,251,20,1
17923,24,Male,32,23,0,30,Standard,Monthly,335,14,0
25261,55,Female,36,26,5,18,Standard,Monthly,889,19,1
61949,55,Male,41,6,6,16,Premium,Quarterly,475,10,1
29458,40,Male,14,15,3,21,Basic,Annual,294,12,0
17594,52,Female,54,18,7,4,Premium,Quarterly,263,14,0
20091,23,Male,35,15,0,20,Standard,Quarterly,825,8,0
42648,51,Male,40,22,6,22,Basic,Quarterly,803,26,1
35760,51,Male,53,8,8,2,Premium,Quarterly,503,4,0
31373,36,Female,29,23,5,4,Basic,Annual,587,1,0
22718,25,Male,18,21,2,13,Basic,Quarterly,216,22,0
20791,52,Female,13,14,1,2,Premium,Annual,146,12,0
41696,51,Female,55,17,3,18,Standard,Monthly,880,26,0
40435,49,Male,28,23,4,12,Premium,Quarterly,923,8,0
60013,27,Male,35,3,7,30,Premium,Quarterly,733,1,1
57087,40,Female,35,20,4,21,Premium,Annual,294,21,1
28008,22,Male,36,10,6,9,Premium,Quarterly,828,22,0
22056,43,Male,2,13,4,22,Standard,Quarterly,114,19,0
5176,43,Male,53,19,5,28,Premium,Quarterly,856,17,1
45845,64,Female,55,4,4,13,Premium,Quarterly,913,24,1
41404,30,Male,36,2,1,25,Basic,Quarterly,459,24,0
34672,50,Male,33,20,7,18,Premium,Quarterly,349,24,1
56296,46,Female,27,13,7,16,Standard,Monthly,939,23,1
24713,18,Female,40,12,7,11,Premium,Annual,961,18,0
32730,35,Female,34,10,1,13,Standard,Quarterly,594,22,0
22563,40,Female,46,22,6,17,Basic,Quarterly,140,4,1
2232,38,Female,39,3,3,27,Premium,Monthly,160,11,1
4467,48,Male,56,28,0,17,Standard,Annual,348,20,0
21896,49,Male,7,10,2,19,Standard,Monthly,959,24,0
34044,34,Female,34,29,8,12,Standard,Annual,433,9,0
49031,38,Female,45,23,0,22,Standard,Quarterly,432,1,1
29502,46,Female,22,1,1,14,Basic,Annual,142,26,1
63146,51,Female,46,4,6,29,Premium,Quarterly,433,22,1
27283,50,Female,26,16,2,21,Basic,Quarterly,875,19,0
22168,52,Female,54,12,7,11,Premium,Annual,118,6,0
7953,18,Male,56,23,0,5,Premium,Monthly,483,12,0
53181,31,Male,57,25,6,22,Premium,Monthly,568,26,1
10232,51,Male,6,5,6,8,Standard,Monthly,188,8,1
21580,51,Female,8,6,6,5,Premium,Quarterly,848,16,0
19506,29,Male,14,15,1,15,Basic,Quarterly,325,7,0
56889,49,Female,7,10,5,27,Standard,Monthly,266,6,1
43160,19,Female,49,19,8,21,Basic,Monthly,499,3,1
1885,42,Female,2,20,9,22,Standard,Monthly,990,5,1
16842,36,Female,58,4,4,21,Basic,Monthly,706,5,1
92,37,Female,57,21,6,6,Premium,Quarterly,209,29,0
63037,63,Female,51,22,9,24,Standard,Annual,718,9,1
35484,45,Female,41,18,7,25,Premium,Quarterly,236,2,1
30051,29,Female,10,18,8,24,Basic,Monthly,706,18,1
31466,53,Female,9,18,9,19,Premium,Annual,864,21,0
53940,62,Female,1,4,9,5,Standard,Monthly,644,29,1
59857,65,Female,57,2,9,15,Premium,Annual,946,8,1
62590,39,Female,23,11,2,21,Standard,Monthly,227,24,1
6099,44,Female,19,5,9,19,Standard,Annual,381,20,0
1345,20,Male,19,19,2,15,Basic,Annual,639,20,0
469,59,Male,3,7,6,22,Standard,Quarterly,466,6,0
48733,56,Male,50,2,7,23,Premium,Monthly,766,12,1
28320,34,Female,48,11,0,4,Standard,Monthly,921,26,0
21478,27,Female,49,27,5,6,Basic,Annual,328,9,0
56259,25,Female,44,19,1,21,Premium,Monthly,277,25,1
39834,26,Male,30,26,8,0,Basic,Annual,365,17,0
41497,59,Male,37,29,7,11,Premium,Quarterly,471,21,0
55543,23,Female,52,30,10,27,Basic,Quarterly,466,1,1
6302,62,Male,6,28,8,19,Premium,Annual,684,18,0
35753,43,Female,43,4,7,11,Basic,Quarterly,861,28,0
35014,20,Male,48,24,2,4,Premium,Monthly,664,20,0
6868,61,Male,49,1,10,26,Standard,Annual,694,23,1
54903,61,Male,28,27,9,28,Basic,Monthly,270,13,1
10569,61,Female,33,21,6,19,Premium,Monthly,745,29,1
48972,22,Female,2,22,7,25,Standard,Monthly,627,9,1
32974,22,Male,41,21,9,5,Premium,Monthly,262,15,0
4402,64,Male,2,9,5,21,Premium,Quarterly,172,10,0
21431,18,Female,29,7,4,26,Premium,Annual,206,22,1
38587,42,Female,25,18,7,10,Standard,Quarterly,825,6,0
59702,22,Female,18,26,2,28,Premium,Monthly,660,10,1
55980,64,Female,14,19,7,30,Premium,Quarterly,372,26,1
41156,41,Female,21,17,4,19,Premium,Quarterly,156,21,0
29055,24,Male,53,16,3,9,Standard,Annual,920,3,0
19211,51,Male,16,18,2,19,Basic,Annual,896,19,0
8736,32,Female,45,19,2,2,Basic,Quarterly,315,30,0
8375,60,Female,60,1,1,24,Basic,Quarterly,627,26,0
20724,18,Female,22,7,0,7,Premium,Monthly,730,6,0
21689,29,Female,3,21,5,18,Basic,Quarterly,122,1,0
45094,49,Male,59,24,2,7,Premium,Quarterly,252,6,0
60631,58,Male,37,23,5,29,Premium,Monthly,240,24,1
53677,42,Female,8,18,10,24,Premium,Quarterly,412,12,1
40827,36,Male,45,10,5,8,Premium,Quarterly,272,27,0
53377,41,Female,15,11,2,23,Basic,Monthly,597,3,1
19725,50,Female,7,7,4,1,Standard,Annual,695,24,0
14422,52,Female,7,26,8,5,Premium,Annual,838,23,0
55929,36,Female,42,28,10,21,Standard,Quarterly,895,5,1
37443,51,Female,20,11,5,30,Premium,Monthly,475,27,1
57997,42,Female,4,11,1,28,Premium,Monthly,859,10,1
2089,30,Female,20,29,3,10,Premium,Annual,431,7,0
55248,46,Female,24,14,5,20,Standard,Quarterly,288,22,1
5888,34,Male,11,10,10,3,Standard,Monthly,531,21,0
13485,56,Female,22,1,3,17,Basic,Monthly,980,16,0
53183,30,Female,4,26,5,27,Basic,Monthly,786,29,1
7497,35,Male,23,28,10,21,Premium,Quarterly,926,11,0
20063,37,Male,36,16,8,0,Standard,Annual,595,30,0
8243,46,Male,26,10,2,13,Basic,Monthly,888,22,0
18217,32,Male,40,22,7,23,Premium,Monthly,920,13,1
16179,50,Female,27,1,7,25,Standard,Monthly,195,7,1
42130,35,Female,60,11,8,19,Basic,Quarterly,121,9,1
16614,65,Female,14,16,8,27,Premium,Annual,552,19,0
57172,63,Male,27,12,9,22,Standard,Quarterly,954,24,1
38466,24,Male,53,7,1,2,Standard,Monthly,307,1,0
63114,59,Female,52,7,2,30,Basic,Quarterly,217,2,1
22125,34,Female,48,1,4,22,Premium,Monthly,334,22,1
7105,65,Male,33,18,3,20,Premium,Annual,102,24,0
63888,26,Female,55,3,9,19,Premium,Quarterly,203,3,1
28666,40,Female,49,6,8,11,Standard,Annual,863,11,0
9052,31,Female,16,27,4,19,Premium,Quarterly,398,23,0
3548,54,Male,52,26,8,8,Standard,Monthly,300,26,0
43964,27,Male,25,25,0,8,Basic,Quarterly,634,16,0
63048,43,Female,55,30,8,17,Basic,Monthly,760,11,1
41437,18,Male,7,10,10,14,Basic,Annual,329,2,0
15759,63,Male,34,11,4,14,Standard,Monthly,532,12,0
27505,24,Male,57,10,10,5,Standard,Quarterly,375,19,0
55841,24,Male,43,11,7,19,Basic,Annual,472,4,1
50739,47,Male,60,7,10,23,Premium,Annual,142,8,1
39971,45,Male,49,15,1,11,Premium,Monthly,840,26,0
58353,57,Male,14,1,10,6,Basic,Monthly,666,27,1
13161,63,Female,48,8,1,4,Basic,Monthly,615,11,0
3853,21,Female,53,22,4,14,Basic,Annual,902,8,0
23190,64,Female,3,28,10,15,Premium,Monthly,593,11,0
28044,24,Female,14,18,8,18,Standard,Quarterly,387,4,0
43646,64,Male,60,9,5,8,Basic,Annual,568,20,0
46702,60,Male,20,1,8,30,Standard,Quarterly,462,9,1
33943,47,Female,58,25,4,20,Basic,Monthly,641,13,0
7886,44,Female,29,18,6,17,Standard,Quarterly,952,3,1
7829,43,Male,22,23,4,22,Premium,Monthly,433,7,0
57898,27,Female,59,7,10,28,Standard,Monthly,919,21,1
37343,55,Female,9,5,0,3,Standard,Annual,668,9,0
63100,21,Female,22,20,10,26,Basic,Annual,317,21,1
24765,62,Female,51,28,7,17,Standard,Quarterly,960,7,1
4011,51,Female,21,22,6,28,Standard,Monthly,592,22,1
52089,65,Female,46,4,10,2,Premium,Quarterly,941,18,1
47479,54,Female,7,11,8,21,Basic,Annual,234,17,1
18377,64,Female,40,14,2,3,Basic,Monthly,927,28,0
33229,53,Female,45,7,4,14,Premium,Annual,526,1,0
12291,34,Female,6,15,4,25,Basic,Quarterly,484,23,1
46206,52,Female,35,10,3,30,Basic,Annual,239,5,1
1993,31,Male,45,8,7,2,Basic,Monthly,187,2,0
24130,51,Male,51,17,5,14,Standard,Monthly,744,21,0
9098,48,Male,60,28,8,27,Premium,Monthly,571,3,1
14286,60,Female,54,2,7,10,Standard,Monthly,662,7,1
13833,62,Female,49,21,10,30,Standard,Monthly,992,12,1
49790,32,Female,45,22,3,27,Premium,Monthly,383,17,1
20880,57,Female,42,6,10,24,Basic,Quarterly,273,7,1
55607,40,Female,43,23,10,22,Premium,Annual,960,7,1
55839,59,Male,50,1,5,1,Basic,Annual,510,22,1
33728,49,Female,49,9,10,14,Premium,Annual,863,10,0
17521,55,Male,29,9,0,4,Standard,Monthly,124,16,0
3722,19,Female,9,6,6,16,Premium,Quarterly,561,16,0
17808,56,Female,36,28,9,25,Basic,Annual,328,9,1
30549,59,Female,32,21,5,9,Basic,Monthly,439,18,0
49483,53,Male,52,11,8,29,Premium,Annual,603,18,1
61151,55,Female,37,1,2,28,Basic,Monthly,718,10,1
56042,34,Female,49,27,6,23,Basic,Quarterly,500,16,1
39274,56,Female,26,20,2,10,Basic,Annual,442,25,0
40896,53,Female,35,28,9,10,Basic,Annual,309,10,0
7239,39,Male,42,28,9,0,Standard,Monthly,159,24,0
15918,62,Female,39,25,9,25,Standard,Monthly,187,27,1
47377,62,Female,20,4,8,27,Premium,Annual,947,26,1
23337,42,Male,49,29,2,11,Premium,Monthly,602,2,0
54067,45,Male,32,21,6,24,Standard,Annual,576,11,1
52951,27,Female,2,26,5,21,Basic,Monthly,887,11,1
10070,24,Male,10,5,6,15,Basic,Annual,666,28,0
5643,36,Male,4,1,2,23,Premium,Monthly,763,19,0
2744,64,Male,58,20,4,24,Premium,Monthly,959,21,0
41683,62,Female,25,10,9,9,Standard,Quarterly,975,22,0
37951,60,Male,15,3,1,3,Basic,Annual,331,11,0
48949,58,Male,36,21,5,25,Standard,Quarterly,214,6,1
53252,45,Male,35,26,6,17,Basic,Monthly,226,26,1
38580,63,Female,60,22,8,28,Standard,Monthly,431,26,1
42394,58,Male,36,2,10,10,Premium,Quarterly,696,17,1
57729,43,Female,60,11,9,16,Basic,Monthly,354,15,1
63514,58,Male,29,28,5,29,Premium,Monthly,649,20,1
31583,29,Female,3,1,2,18,Standard,Monthly,952,29,0
21966,18,Female,26,27,4,12,Basic,Annual,567,21,0
33899,60,Male,46,15,1,0,Premium,Quarterly,601,3,0
42828,21,Male,40,4,2,7,Basic,Annual,311,5,0
28576,61,Male,50,20,8,23,Basic,Quarterly,254,29,1
23910,21,Female,58,11,1,13,Basic,Quarterly,905,6,0
59609,28,Female,22,25,9,30,Premium,Monthly,296,4,1
3773,26,Male,2,23,7,12,Standard,Annual,710,26,0
22922,42,Male,33,13,5,15,Premium,Annual,553,11,0
23154,50,Male,25,13,5,26,Basic,Monthly,162,29,1
44697,34,Female,48,4,3,22,Basic,Monthly,359,5,1
54817,27,Male,50,13,7,22,Basic,Monthly,421,4,1
59079,58,Female,45,14,5,17,Standard,Quarterly,158,24,1
21762,19,Female,3,17,6,17,Standard,Quarterly,722,11,0
32843,38,Female,27,11,1,2,Premium,Monthly,841,19,0
30611,57,Male,40,29,6,26,Standard,Quarterly,795,9,1
61610,58,Female,26,5,2,23,Standard,Quarterly,188,25,1
27876,20,Male,7,12,3,28,Basic,Monthly,909,1,0
34577,28,Male,38,22,5,10,Standard,Quarterly,903,21,0
13085,41,Female,24,29,8,10,Basic,Quarterly,737,29,0
12924,49,Male,17,4,1,28,Basic,Quarterly,734,18,0
45534,30,Male,3,20,5,28,Standard,Monthly,491,11,0
32541,20,Male,8,14,0,3,Premium,Annual,149,20,0
47294,35,Female,33,6,7,23,Premium,Quarterly,307,6,1
56386,39,Female,53,13,8,17,Basic,Annual,616,24,1
2846,58,Female,56,6,5,7,Premium,Annual,174,25,0
5130,38,Female,8,16,0,6,Premium,Quarterly,363,26,0
30862,18,Male,47,11,10,22,Standard,Quarterly,326,26,1
62671,55,Female,13,11,4,23,Basic,Monthly,134,25,1
30884,37,Male,6,14,7,18,Standard,Annual,810,11,0
19627,56,Female,24,7,3,11,Premium,Annual,786,26,0
54488,54,Male,36,1,2,10,Basic,Annual,190,23,1
17980,57,Male,19,16,2,18,Premium,Quarterly,780,16,0
15321,23,Male,36,4,5,26,Basic,Quarterly,337,26,1
53598,61,Male,28,2,5,16,Standard,Monthly,544,11,1
41897,50,Male,32,19,2,24,Standard,Quarterly,917,2,0
5145,62,Male,51,24,4,4,Standard,Annual,149,24,0
43238,18,Male,20,1,5,28,Basic,Quarterly,350,26,0
56614,61,Male,15,1,6,21,Basic,Monthly,918,1,1
980,38,Male,44,4,8,19,Standard,Annual,461,19,1
33962,50,Male,60,30,6,14,Basic,Annual,280,14,0
11495,53,Female,41,26,9,12,Basic,Monthly,609,29,0
6283,41,Female,39,6,1,4,Standard,Monthly,263,16,0
14932,37,Female,48,26,3,15,Standard,Monthly,842,5,0
26943,49,Male,9,30,8,4,Premium,Quarterly,316,21,0
2298,20,Female,55,15,5,5,Premium,Monthly,188,9,0
33265,55,Male,11,1,4,28,Standard,Quarterly,366,6,1
38985,61,Female,12,6,9,20,Standard,Monthly,857,10,0
53207,58,Male,54,30,8,22,Premium,Annual,161,29,1
29861,41,Male,33,14,2,27,Basic,Monthly,776,21,0
21258,24,Female,29,14,0,21,Standard,Quarterly,671,17,0
30054,47,Male,34,1,1,12,Basic,Monthly,447,18,0
1441,36,Male,26,25,1,15,Premium,Annual,740,14,0
56437,35,Male,34,26,6,20,Standard,Quarterly,347,18,1
45798,39,Female,28,28,10,18,Premium,Quarterly,399,9,1
59842,21,Male,54,24,7,17,Basic,Annual,161,15,1
19663,61,Male,36,30,9,12,Basic,Annual,294,30,0
62541,39,Male,58,20,5,18,Premium,Quarterly,858,19,1
57270,62,Female,28,6,10,22,Premium,Annual,888,17,1
27268,25,Female,8,12,5,15,Basic,Annual,634,23,0
9939,65,Female,24,19,1,10,Standard,Annual,320,17,0
22633,35,Female,46,22,5,28,Premium,Annual,480,14,1
47652,19,Female,31,6,8,18,Premium,Monthly,234,15,1
4757,29,Female,9,5,7,21,Premium,Quarterly,227,23,1
23449,23,Male,19,17,7,17,Premium,Monthly,944,20,0
13105,42,Male,12,12,8,10,Standard,Monthly,995,29,0
